N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
11000.000000,0.288038,0.205543,0.003676,0.003817,0.301211,0.003672,0.000953,0.000923,0.001053,0.031117,0.245813,0.006033,0.065302,0.000234,0.000075,0.000232,0.072323,0.000273,0.000057,0.066736,0.000032,0.044843
12000.000000,0.346621,0.250061,0.004166,0.004457,0.389548,0.004540,0.000988,0.000972,0.001106,0.038639,0.311821,0.007150,0.078425,0.000276,0.000085,0.000349,0.085248,0.000303,0.000061,0.235558,0.000034,0.056971
13000.000000,0.400699,0.291250,0.004513,0.004603,0.439760,0.004412,0.001066,0.001038,0.001196,0.043777,0.375869,0.007491,0.092072,0.000329,0.000091,0.000281,0.099306,0.000334,0.000066,0.141776,0.000039,0.103099
14000.000000,0.462136,0.335305,0.004973,0.004992,0.526161,0.004962,0.001139,0.001129,0.001272,0.050836,0.408372,0.008048,0.106579,0.000327,0.000092,0.000305,0.116372,0.000363,0.000073,0.202423,0.000043,0.097476
15000.000000,0.527163,0.382223,0.005417,0.005497,0.605524,0.005650,0.001302,0.001226,0.001399,0.057722,0.478305,0.008745,0.121332,0.000415,0.000108,0.000328,0.134137,0.000469,0.000082,0.127141,0.000045,0.219035
16000.000000,0.604959,0.438938,0.005725,0.005870,0.696611,0.006151,0.001314,0.001292,0.001466,0.066503,0.556770,0.010145,0.138993,0.000469,0.000099,0.000349,0.151546,0.000476,0.000082,0.176183,0.000048,0.267332
17000.000000,0.672528,0.488984,0.006100,0.006271,0.793297,0.006346,0.001404,0.001395,0.001569,0.075420,0.619467,0.010389,0.157653,0.000366,0.000129,0.000363,0.171847,0.000427,0.000087,0.182544,0.000051,0.112468
18000.000000,0.747051,0.543737,0.006627,0.006647,0.916757,0.007816,0.001850,0.001869,0.001829,0.104848,0.759055,0.011536,0.178509,0.000390,0.000134,0.000424,0.195610,0.000448,0.000092,0.225621,0.000056,0.126485
19000.000000,0.829727,0.606304,0.007097,0.007160,1.012658,0.007667,0.001564,0.001557,0.001780,0.093232,0.789690,0.011960,0.199366,0.000428,0.000120,0.000434,0.224720,0.000494,0.000099,0.312585,0.000060,0.145252
20000.000000,0.913404,0.661578,0.007552,0.007561,1.144163,0.009072,0.001685,0.001682,0.002028,0.114523,0.878742,0.012752,0.222976,0.000525,0.000135,0.000484,0.245312,0.000572,0.000104,0.714771,0.000066,0.340770
21000.000000,1.002924,0.722334,0.007928,0.008146,1.251341,0.008489,0.001739,0.001689,0.001956,0.114688,0.968757,0.013390,0.247610,0.000530,0.000178,0.000472,0.271720,0.000538,0.000107,0.318666,0.000066,0.204173
22000.000000,1.108721,0.794475,0.008352,0.008463,1.351771,0.008351,0.001784,0.001763,0.002035,0.127253,1.055841,0.013774,0.270771,0.000477,0.000166,0.000477,0.296398,0.000553,0.000113,0.328001,0.000071,0.197354
23000.000000,1.183149,0.858910,0.008747,0.008668,1.467555,0.009159,0.001865,0.001838,0.002139,0.137597,1.170005,0.014473,0.296956,0.000515,0.000136,0.000499,0.324963,0.000588,0.000117,0.561310,0.000074,0.252525
24000.000000,1.321110,0.931051,0.009195,0.009289,1.600832,0.009198,0.001954,0.001930,0.002195,0.151077,1.259425,0.015489,0.324894,0.000519,0.000170,0.000691,0.355007,0.000596,0.000123,1.072250,0.000078,0.234680
25000.000000,1.396679,1.018149,0.009695,0.009594,1.750087,0.010344,0.002033,0.002026,0.002298,0.171847,1.436622,0.016911,0.355172,0.000707,0.000230,0.000905,0.451538,0.000860,0.000252,0.416063,0.000081,0.759462
26000.000000,1.511489,1.099094,0.010266,0.010299,1.892270,0.011107,0.002128,0.002115,0.002430,0.179217,1.499455,0.017276,0.384179,0.000572,0.000224,0.000555,0.418207,0.000661,0.000133,0.537667,0.000085,0.287036
27000.000000,1.620205,1.178988,0.010609,0.010623,2.052995,0.011282,0.002179,0.002168,0.002482,0.240845,1.620155,0.018153,0.416063,0.000627,0.000205,0.000573,0.452185,0.000683,0.000138,0.526875,0.000090,0.305594
28000.000000,1.763639,1.270046,0.011084,0.010853,2.191812,0.011742,0.002271,0.002239,0.002562,0.204968,1.750170,0.039695,0.465310,0.000653,0.000244,0.000637,0.489725,0.000709,0.000144,0.531976,0.000094,0.337996
29000.000000,1.876561,1.357563,0.011609,0.011461,2.377985,0.012281,0.002373,0.002329,0.002707,0.221800,1.860906,0.019422,0.496149,0.000909,0.000232,0.000693,0.537268,0.000886,0.000158,0.563322,0.000108,1.043507
30000.000000,1.983858,1.446326,0.012091,0.011797,2.505606,0.012294,0.002426,0.002392,0.002765,0.237956,1.979521,0.020320,0.513444,0.000793,0.000198,0.000691,0.560772,0.000841,0.000153,1.345535,0.000106,0.691469
31000.000000,2.181728,1.555878,0.012487,0.012147,2.657423,0.013129,0.002512,0.002494,0.002858,0.252916,2.156938,0.020718,0.547760,0.000711,0.000192,0.000667,0.599394,0.000779,0.000158,0.893190,0.000107,0.427325
32000.000000,2.345441,1.747750,0.013574,0.013378,3.069099,0.014315,0.002749,0.002712,0.003171,0.302888,2.461160,0.023255,0.605498,0.000940,0.000224,0.000809,0.662620,0.000971,0.000167,1.717347,0.000114,1.384440
33000.000000,2.515399,1.758097,0.013485,0.012959,3.045367,0.014538,0.002706,0.002689,0.003135,0.298313,2.539735,0.028231,0.634908,0.000772,0.000251,0.000791,0.682229,0.000866,0.000179,0.901222,0.000129,0.454384
34000.000000,2.578667,1.872164,0.013990,0.013981,3.212661,0.014660,0.002748,0.002710,0.003158,0.306005,2.583262,0.023169,0.660460,0.000832,0.000276,0.000816,0.722708,0.000846,0.000174,1.045861,0.000119,0.490972
35000.000000,2.719780,1.997719,0.014412,0.014065,3.385278,0.014931,0.002830,0.002792,0.003244,0.323965,2.879046,0.024564,0.706056,0.000854,0.000245,0.000839,0.767038,0.000891,0.000179,1.133353,0.000125,0.555673
36000.000000,2.907717,2.141280,0.014986,0.014626,3.783616,0.015786,0.003060,0.002934,0.003358,0.349408,2.886904,0.024483,0.742932,0.000825,0.000273,0.001087,0.812071,0.000905,0.000184,2.398859,0.000130,0.559659
37000.000000,3.050879,2.281883,0.015473,0.014988,3.852068,0.015981,0.002998,0.002974,0.003455,0.366158,3.551615,0.035671,0.882541,0.001153,0.000317,0.000823,0.904481,0.001142,0.000189,0.881834,0.000133,1.768826
38000.000000,3.239891,2.441776,0.016048,0.015522,4.104296,0.016493,0.003091,0.003060,0.003563,0.387638,3.282244,0.028001,0.979340,0.000904,0.000290,0.001161,1.089829,0.000992,0.000198,2.529281,0.000140,0.674854
39000.000000,3.543744,2.525409,0.016608,0.017036,4.241350,0.017166,0.003170,0.003125,0.003653,0.405067,3.400569,0.027109,0.873365,0.000895,0.000283,0.000894,0.954799,0.000982,0.000199,1.117172,0.000143,0.681550
40000.000000,3.559686,2.624843,0.016852,0.016326,4.462728,0.017254,0.003206,0.003181,0.003708,0.423728,3.610272,0.027528,0.918264,0.000892,0.000332,0.001289,1.017590,0.001032,0.000204,2.852250,0.000150,0.732440
41000.000000,3.764947,2.815380,0.017511,0.016838,4.757016,0.017989,0.003320,0.003311,0.003835,0.463998,3.872883,0.029743,0.975497,0.001000,0.000280,0.001209,1.070368,0.001039,0.000208,3.017601,0.000165,0.773307
42000.000000,3.939875,2.918964,0.018061,0.025239,4.958833,0.018064,0.003387,0.003360,0.003898,0.471977,3.994265,0.029515,1.036098,0.001249,0.000306,0.000961,1.109751,0.001277,0.000214,1.713875,0.000161,2.193231
43000.000000,4.108403,3.052257,0.018574,0.017622,5.253087,0.019248,0.003509,0.003462,0.004022,0.498081,4.259534,0.030584,1.063739,0.001002,0.000329,0.000933,1.162687,0.001125,0.000224,1.804052,0.000161,0.887272
44000.000000,4.353984,3.245030,0.019136,0.018499,5.471271,0.019410,0.003674,0.003593,0.004216,0.526744,4.402401,0.031334,1.137341,0.001013,0.000375,0.001039,1.220003,0.001137,0.000225,1.917880,0.000169,0.890794
45000.000000,4.564037,3.403756,0.019659,0.018714,5.702745,0.020044,0.003903,0.004110,0.004459,0.556950,4.636520,0.046962,1.235590,0.001097,0.000356,0.000978,1.276197,0.001156,0.000229,1.492867,0.000181,0.916267
46000.000000,4.723168,3.580666,0.020630,0.019295,6.212973,0.021021,0.004042,0.004884,0.005008,0.584670,4.859715,0.033014,1.218997,0.001061,0.000401,0.001188,1.332624,0.001194,0.000234,2.994904,0.000178,1.005171
47000.000000,4.992105,3.657714,0.020496,0.019311,6.346305,0.021156,0.003906,0.003818,0.004773,0.614715,5.153573,0.036864,1.287355,0.001115,0.000307,0.001422,1.391259,0.001230,0.000239,3.965507,0.000182,1.078908
48000.000000,5.131467,3.949096,0.023119,0.020446,7.108656,0.023142,0.004052,0.004065,0.004597,0.656921,5.364036,0.034879,1.334335,0.001192,0.000331,0.001126,1.478129,0.001355,0.000246,2.191207,0.000189,1.535913
49000.000000,5.402342,4.003436,0.022003,0.020557,6.810445,0.021890,0.003988,0.003933,0.004632,0.647710,5.475574,0.045242,1.388197,0.001132,0.000492,0.001538,1.513915,0.001251,0.000250,4.274986,0.000192,1.081761
50000.000000,5.527325,4.139167,0.022126,0.020521,7.063776,0.022653,0.004051,0.004010,0.004684,0.736274,5.809732,0.036468,1.442821,0.001509,0.000318,0.001220,1.576024,0.001519,0.000254,4.683627,0.000193,3.296604
51000.000000,5.730609,4.262358,0.022597,0.021065,7.308888,0.022948,0.004100,0.004091,0.004829,0.709533,5.907600,0.036915,1.498516,0.001277,0.000296,0.001530,1.638532,0.001412,0.000259,4.849101,0.000198,1.601397
52000.000000,5.993907,4.551529,0.023273,0.021794,7.576712,0.023587,0.004237,0.004166,0.005564,0.729497,6.306743,0.038253,1.560936,0.001257,0.000392,0.001384,1.714202,0.001385,0.000267,4.660930,0.000202,1.468181
53000.000000,6.187834,4.590578,0.023594,0.022039,7.894606,0.023544,0.004278,0.004241,0.004982,0.766878,6.531954,0.038961,1.654915,0.001549,0.000420,0.001347,1.792901,0.001618,0.000275,5.045257,0.000205,3.669608
54000.000000,6.454501,4.829712,0.036324,0.029329,8.125441,0.024706,0.004360,0.004373,0.005183,0.799516,6.677960,0.041713,1.688243,0.001222,0.000436,0.001440,1.845401,0.001433,0.000274,4.251592,0.000208,1.528003
55000.000000,6.753967,4.974763,0.024495,0.022832,8.576022,0.024852,0.004545,0.004442,0.005261,0.860601,6.948809,0.040559,1.747415,0.001650,0.000376,0.001320,1.909511,0.001659,0.000281,2.203088,0.000212,3.906476
56000.000000,6.905697,5.146451,0.025216,0.023379,8.771933,0.025368,0.004514,0.004512,0.005248,0.864645,7.052469,0.041182,1.810385,0.001470,0.000478,0.001270,1.997173,0.001504,0.000287,2.752686,0.000214,2.543501
57000.000000,7.201337,5.342581,0.025830,0.024181,9.133856,0.026223,0.004646,0.004569,0.005409,0.893178,7.448120,0.041879,1.897392,0.001486,0.000495,0.001294,2.086701,0.001648,0.000291,2.758074,0.000218,2.301993
58000.000000,7.367163,5.533493,0.026337,0.024944,9.375069,0.026751,0.004664,0.004662,0.005460,0.952815,7.779209,0.042935,1.947993,0.001324,0.000433,0.001642,2.123687,0.001484,0.000295,5.748502,0.000223,1.618374
59000.000000,7.585872,5.620779,0.027005,0.025308,9.726504,0.027243,0.004737,0.004718,0.005619,0.955868,8.010636,0.044011,2.026005,0.001329,0.000418,0.001272,2.209078,0.001514,0.000300,2.788319,0.000226,1.689774
60000.000000,7.790856,5.868176,0.027511,0.025339,10.129011,0.030072,0.005106,0.004925,0.005711,1.009468,8.224613,0.045709,2.078087,0.001322,0.000596,0.001325,2.274599,0.001634,0.000311,4.490075,0.000224,2.102053
61000.000000,8.098482,6.082452,0.027791,0.025883,10.473031,0.029689,0.004950,0.004964,0.005819,1.046946,8.768192,0.069799,2.171398,0.001518,0.000655,0.001555,2.362157,0.001711,0.000317,4.272747,0.000230,2.557728
62000.000000,8.374678,6.254647,0.028433,0.026339,10.873468,0.031346,0.005107,0.005108,0.005984,1.277508,9.130324,0.049212,2.222552,0.001380,0.000518,0.001450,2.432620,0.001606,0.000316,3.809827,0.000227,1.971557
63000.000000,8.950835,6.538288,0.028502,0.026519,11.114177,0.028745,0.005109,0.005085,0.005933,1.114168,9.279802,0.052872,2.314212,0.002001,0.000520,0.001669,2.515102,0.002107,0.000321,7.035700,0.000231,5.378092
64000.000000,8.926809,6.686250,0.029195,0.027590,11.420465,0.029572,0.005250,0.005199,0.006016,1.141695,9.493842,0.047889,2.857778,0.001728,0.000518,0.001994,3.015563,0.001842,0.000332,7.392302,0.000235,3.189281
65000.000000,9.210479,6.853638,0.031123,0.029836,11.833379,0.030433,0.005309,0.005270,0.006132,1.163052,9.795314,0.051414,2.452202,0.001454,0.000455,0.001783,2.690181,0.001689,0.000330,7.107083,0.000241,2.139882
66000.000000,9.491868,7.117876,0.032527,0.029649,12.246675,0.031115,0.005632,0.006622,0.007678,1.237979,10.629890,0.051034,2.542802,0.002025,0.000730,0.001707,2.791424,0.002142,0.000337,7.953804,0.000235,6.176009
67000.000000,9.881827,7.392165,0.032495,0.030462,12.628744,0.031035,0.005418,0.005431,0.006341,1.297267,10.508213,0.077779,2.629633,0.001779,0.000483,0.001666,2.842011,0.001963,0.000341,3.498340,0.000242,3.475193
68000.000000,10.158627,7.518759,0.031154,0.028759,12.934647,0.032273,0.005601,0.005955,0.006666,1.334830,10.781424,0.059738,2.687810,0.001767,0.001391,0.002173,2.946713,0.002221,0.000356,6.699080,0.000248,3.955018
69000.000000,10.619400,7.849718,0.031931,0.029465,13.430363,0.031903,0.005762,0.005681,0.006722,1.341465,11.039684,0.057536,2.771473,0.001774,0.000563,0.001529,3.056776,0.002090,0.000351,3.638060,0.000243,3.125156
70000.000000,10.537920,7.908548,0.032454,0.029945,13.577087,0.032824,0.005626,0.005743,0.006632,1.371350,11.272573,0.053194,2.895759,0.001962,0.000523,0.001492,3.112690,0.001913,0.000358,4.948564,0.000244,4.161224
71000.000000,10.877383,8.224516,0.033254,0.031217,14.081760,0.033250,0.005765,0.005787,0.006858,1.431235,11.706846,0.056357,2.928674,0.001772,0.000588,0.001586,3.216394,0.001903,0.000361,6.045964,0.000245,3.212313
72000.000000,11.244590,8.425438,0.035351,0.034523,14.470323,0.033786,0.005886,0.005929,0.006881,1.445227,12.161178,0.056208,3.014315,0.001631,0.000610,0.001714,3.297839,0.001933,0.000365,5.373732,0.000248,2.969921
73000.000000,11.420349,8.607227,0.033918,0.031374,14.863635,0.037141,0.006091,0.006672,0.007545,1.494934,12.237795,0.056006,3.125180,0.002286,0.000774,0.001975,3.427412,0.002632,0.000372,5.624041,0.000256,7.601673
74000.000000,11.662078,9.171033,0.063317,0.041776,15.012198,0.035027,0.006063,0.006070,0.007057,1.589550,12.736861,0.060507,3.178586,0.001825,0.000576,0.001574,3.473495,0.001974,0.000376,5.523211,0.000256,3.254196
75000.000000,12.009124,9.279980,0.037305,0.033482,15.707237,0.035774,0.006133,0.006269,0.008454,1.616925,13.042660,0.057335,3.298813,0.002068,0.000527,0.001751,3.558038,0.002119,0.000380,8.602722,0.000251,4.593947
76000.000000,12.451408,9.333402,0.035237,0.032595,15.984270,0.035594,0.006188,0.006272,0.007293,1.660937,13.399532,0.064659,3.353755,0.002436,0.000549,0.002124,3.672929,0.002627,0.000386,7.331591,0.000257,8.231574
77000.000000,12.632161,9.660684,0.037273,0.033733,16.563128,0.035895,0.006248,0.006445,0.007580,1.672560,14.264993,0.061771,3.450291,0.002160,0.000684,0.001928,3.747821,0.002261,0.000391,8.911363,0.000261,6.174436
78000.000000,12.993091,9.799176,0.036758,0.034707,16.656899,0.037467,0.006304,0.006382,0.007402,1.746650,14.077965,0.064591,3.526449,0.002164,0.000502,0.001891,3.849036,0.002283,0.000401,10.299700,0.000256,6.479420
79000.000000,13.312437,10.044872,0.036894,0.034113,17.321329,0.037823,0.006383,0.006530,0.007432,1.780240,14.503710,0.061292,3.629846,0.002447,0.000549,0.001850,3.994215,0.002290,0.000401,4.811079,0.000312,5.607966
80000.000000,13.764243,10.732547,0.037495,0.034735,17.541999,0.037908,0.006567,0.006546,0.007742,1.821054,15.103676,0.061816,3.732942,0.002506,0.000670,0.002101,4.131174,0.003151,0.000407,6.015624,0.000257,9.018153
81000.000000,14.331834,10.704066,0.038108,0.035433,18.073817,0.039092,0.006640,0.006897,0.008539,1.867164,15.187470,0.066385,3.833612,0.002596,0.000885,0.002118,4.223530,0.002932,0.000414,10.982437,0.000266,9.257594
82000.000000,14.325980,10.929389,0.042704,0.037306,18.638314,0.043783,0.006725,0.006870,0.007903,1.946411,15.419509,0.065962,3.937204,0.002453,0.000597,0.002138,4.250129,0.002364,0.000417,9.463150,0.000274,5.538589
83000.000000,14.860781,11.282011,0.040333,0.037351,18.991278,0.039363,0.006785,0.006837,0.008022,1.949326,15.929193,0.077924,4.155248,0.002230,0.000866,0.002113,4.404371,0.002378,0.000422,7.252279,0.000273,6.311694
84000.000000,15.358850,11.626380,0.039884,0.037875,18.956227,0.041307,0.006778,0.006964,0.008114,2.011437,15.997882,0.065527,4.097303,0.002315,0.000935,0.002713,4.480092,0.002357,0.000427,9.288071,0.000261,7.793894
85000.000000,15.705945,12.002682,0.040162,0.037695,19.801342,0.042746,0.007142,0.007265,0.008418,2.061228,16.625801,0.067049,4.941338,0.002164,0.000774,0.001800,5.381319,0.002742,0.000432,5.901186,0.000261,6.183564
86000.000000,16.013207,12.186350,0.041182,0.040068,19.998623,0.043365,0.007102,0.007197,0.008365,2.100813,16.997064,0.071439,4.297983,0.002075,0.000867,0.001865,4.702793,0.002329,0.000437,7.492309,0.000262,4.269498
87000.000000,16.430824,12.681062,0.041187,0.038044,20.766617,0.045045,0.007105,0.007794,0.008708,2.161703,17.307030,0.068467,4.385662,0.002261,0.000667,0.001953,4.791888,0.002308,0.000451,9.369536,0.000262,5.398586
88000.000000,16.831898,12.844614,0.042783,0.042941,21.065943,0.043747,0.007472,0.007918,0.008546,2.214179,18.495992,0.073480,4.499209,0.002750,0.000660,0.002507,4.898980,0.003006,0.000448,10.134264,0.000266,11.067319
89000.000000,17.158580,13.379753,0.042176,0.039849,21.469152,0.047431,0.007811,0.009107,0.008889,2.237412,18.814776,0.070892,4.654110,0.002213,0.000881,0.001969,5.097553,0.002722,0.000453,8.958136,0.000264,4.951337
90000.000000,17.986223,13.780828,0.044644,0.042340,22.336217,0.054891,0.007627,0.007880,0.012048,2.541671,19.039772,0.070472,4.714347,0.002057,0.000648,0.002037,5.162171,0.002471,0.000457,11.241580,0.000266,5.713758
91000.000000,18.393329,13.831087,0.045981,0.044014,22.510389,0.046052,0.007417,0.007640,0.008753,2.377564,19.562514,0.085281,4.853138,0.002005,0.001293,0.002064,5.285054,0.002439,0.000468,10.209013,0.000269,5.473928
92000.000000,18.501020,14.046755,0.044174,0.040585,23.082449,0.045188,0.007438,0.007494,0.008766,2.423376,20.230785,0.072575,4.970140,0.002608,0.000917,0.002353,5.369898,0.002896,0.000467,10.521869,0.000373,9.449509
93000.000000,18.671815,14.294370,0.046072,0.045955,23.509223,0.045836,0.007489,0.007695,0.009082,2.481995,20.187944,0.078207,5.019664,0.002385,0.000584,0.002333,5.473749,0.002681,0.000472,12.096019,0.000273,6.350628
94000.000000,19.505758,14.758072,0.045437,0.048807,24.217228,0.045086,0.007664,0.007700,0.008901,2.523619,20.983910,0.091786,5.201619,0.001968,0.000964,0.002099,5.629235,0.002538,0.000478,9.103400,0.000268,5.112666
